idx,condition_dataset_name,condition_query_name,condition_cond,parameter_value,luminous-supreme-control_int100query,gpt-4,gpt-3.5-turbo
18447,control,sex,annealing,1.6,73.0,50.0,27.0
18448,control,sex,annealing,1.6,75.0,50.0,20.0
18449,control,sex,annealing,1.6,70.0,52.0,87.0
18450,control,sex,annealing,1.6,75.0,50.0,45.0
18451,control,sex,annealing,1.6,35.0,48.0,32.0
18452,control,sex,annealing,1.6,73.0,50.0,52.0
18453,control,sex,annealing,1.6,70.0,50.0,78.0
18454,control,sex,annealing,1.6,75.0,50.0,40.0
18455,control,sex,annealing,1.6,75.0,50.0,50.0
18456,control,sex,annealing,1.6,73.0,50.0,59.0
18457,control,sex,annealing,1.6,60.0,50.0,55.0
18458,control,sex,annealing,1.6,73.0,50.0,65.0
18459,control,sex,annealing,1.6,25.0,65.0,40.0
18460,control,sex,annealing,1.6,80.0,50.0,50.0
18461,control,sex,annealing,1.6,60.0,50.0,77.0
18462,control,sex,annealing,1.6,70.0,50.0,70.0
18463,control,sex,annealing,1.6,75.0,50.0,50.0
18464,control,sex,annealing,1.6,60.0,50.0,67.0
18465,control,sex,annealing,1.6,75.0,45.0,59.0
18466,control,sex,annealing,1.6,73.0,50.0,50.0
18467,control,sex,annealing,1.6,73.0,50.0,38.0
18468,control,sex,annealing,1.6,75.0,45.0,72.0
18469,control,sex,annealing,1.6,77.0,50.0,56.0
18470,control,sex,annealing,1.6,73.0,50.0,78.0
18471,control,sex,annealing,1.6,73.0,50.0,28.0
18472,control,sex,annealing,1.6,69.0,50.0,63.0
18473,control,sex,annealing,1.6,75.0,50.0,65.0
18474,control,sex,annealing,1.6,70.0,50.0,60.0
18475,control,sex,annealing,1.6,70.0,50.0,55.0
18476,control,sex,annealing,1.6,73.0,50.0,25.0
18477,control,sex,annealing,1.6,73.0,50.0,54.0
18478,control,sex,annealing,1.6,30.0,50.0,23.0
18479,control,sex,annealing,1.6,,50.0,78.0
18480,control,sex,annealing,1.6,,50.0,30.0
18481,control,sex,annealing,1.6,,50.0,67.0
18482,control,sex,annealing,1.6,,50.0,54.0
18483,control,sex,annealing,1.6,,50.0,37.0
18484,control,sex,annealing,1.6,,50.0,11.0
18485,control,sex,annealing,1.6,,50.0,68.0
18486,control,sex,annealing,1.6,,40.0,25.0
18487,control,sex,annealing,1.6,,50.0,55.0
18488,control,sex,annealing,1.6,,50.0,52.0
18489,control,sex,annealing,1.6,,50.0,50.0
18490,control,sex,annealing,1.6,,57.0,54.0
18491,control,sex,annealing,1.6,,50.0,50.0
18492,control,sex,annealing,1.6,,60.0,37.0
18493,control,sex,annealing,1.6,,35.0,15.0
18494,control,sex,annealing,1.6,,50.0,37.0
18495,control,sex,annealing,1.6,,50.0,50.0
18496,control,sex,annealing,1.6,,,56.0
18497,control,sex,annealing,1.6,,,50.0
18498,control,sex,annealing,1.6,,,82.0
18499,control,sex,annealing,1.6,,,
18500,control,sex,annealing,1.7,73.0,55.0,54.0
18501,control,sex,annealing,1.7,75.0,50.0,75.0
18502,control,sex,annealing,1.7,73.0,50.0,34.0
18503,control,sex,annealing,1.7,56.0,35.0,55.0
18504,control,sex,annealing,1.7,75.0,50.0,38.0
18505,control,sex,annealing,1.7,67.0,50.0,62.0
18506,control,sex,annealing,1.7,45.0,51.0,42.0
18507,control,sex,annealing,1.7,45.0,50.0,51.0
18508,control,sex,annealing,1.7,45.0,50.0,27.0
18509,control,sex,annealing,1.7,60.0,50.0,50.0
18510,control,sex,annealing,1.7,70.0,50.0,37.0
18511,control,sex,annealing,1.7,73.0,50.0,97.0
18512,control,sex,annealing,1.7,72.0,50.0,57.0
18513,control,sex,annealing,1.7,73.0,45.0,34.0
18514,control,sex,annealing,1.7,45.0,50.0,37.0
18515,control,sex,annealing,1.7,25.0,50.0,20.0
18516,control,sex,annealing,1.7,73.0,50.0,47.0
18517,control,sex,annealing,1.7,45.0,50.0,40.0
18518,control,sex,annealing,1.7,75.0,50.0,62.0
18519,control,sex,annealing,1.7,73.0,50.0,65.0
18520,control,sex,annealing,1.7,73.0,30.0,63.0
18521,control,sex,annealing,1.7,65.0,50.0,65.0
18522,control,sex,annealing,1.7,73.0,56.0,72.0
18523,control,sex,annealing,1.7,73.0,50.0,35.0
18524,control,sex,annealing,1.7,75.0,53.0,59.0
18525,control,sex,annealing,1.7,73.0,50.0,24.0
18526,control,sex,annealing,1.7,73.0,50.0,79.0
18527,control,sex,annealing,1.7,68.0,50.0,63.0
18528,control,sex,annealing,1.7,73.0,50.0,50.0
18529,control,sex,annealing,1.7,73.0,50.0,72.0
18530,control,sex,annealing,1.7,67.0,50.0,67.0
18531,control,sex,annealing,1.7,73.0,50.0,40.0
18532,control,sex,annealing,1.7,74.0,50.0,40.0
18533,control,sex,annealing,1.7,60.0,50.0,62.0
18534,control,sex,annealing,1.7,73.0,50.0,50.0
18535,control,sex,annealing,1.7,73.0,50.0,50.0
18536,control,sex,annealing,1.7,22.0,50.0,19.0
18537,control,sex,annealing,1.7,45.0,50.0,75.0
18538,control,sex,annealing,1.7,70.0,50.0,45.0
18539,control,sex,annealing,1.7,75.0,50.0,87.0
18540,control,sex,annealing,1.7,20.0,53.0,43.0
18541,control,sex,annealing,1.7,80.0,55.0,63.0
18542,control,sex,annealing,1.7,80.0,50.0,75.0
18543,control,sex,annealing,1.7,73.0,58.0,55.0
18544,control,sex,annealing,1.7,60.0,37.0,65.0
18545,control,sex,annealing,1.7,75.0,50.0,50.0
18546,control,sex,annealing,1.7,50.0,50.0,46.0
18547,control,sex,annealing,1.7,73.0,50.0,25.0
18548,control,sex,annealing,1.7,71.0,50.0,10.0
18549,control,sex,annealing,1.7,72.0,50.0,87.0
18550,control,sex,annealing,1.7,42.0,50.0,79.0
18551,control,sex,annealing,1.7,50.0,50.0,32.0
18552,control,sex,annealing,1.7,75.0,50.0,40.0
18553,control,sex,annealing,1.7,75.0,50.0,38.0
18554,control,sex,annealing,1.7,75.0,25.0,37.0
18555,control,sex,annealing,1.7,75.0,50.0,75.0
18556,control,sex,annealing,1.7,42.0,50.0,61.0
18557,control,sex,annealing,1.7,45.0,50.0,63.0
18558,control,sex,annealing,1.7,62.0,50.0,58.0
18559,control,sex,annealing,1.7,75.0,55.0,73.0
18560,control,sex,annealing,1.7,65.0,50.0,56.0
18561,control,sex,annealing,1.7,50.0,50.0,20.0
18562,control,sex,annealing,1.7,,50.0,31.0
18563,control,sex,annealing,1.7,,50.0,85.0
18564,control,sex,annealing,1.7,,50.0,35.0
18565,control,sex,annealing,1.7,,50.0,51.0
18566,control,sex,annealing,1.7,,50.0,34.0
18567,control,sex,annealing,1.7,,6.0,82.0
18568,control,sex,annealing,1.7,,50.0,50.0
18569,control,sex,annealing,1.7,,50.0,50.0
18570,control,sex,annealing,1.7,,50.0,28.0
18571,control,sex,annealing,1.7,,50.0,75.0
18572,control,sex,annealing,1.7,,54.0,50.0
18573,control,sex,annealing,1.7,,50.0,67.0
18574,control,sex,annealing,1.7,,50.0,25.0
18575,control,sex,annealing,1.7,,50.0,31.0
18576,control,sex,annealing,1.7,,50.0,49.0
18577,control,sex,annealing,1.7,,50.0,39.0
18578,control,sex,annealing,1.7,,50.0,65.0
18579,control,sex,annealing,1.7,,25.0,57.0
18580,control,sex,annealing,1.7,,50.0,28.0
18581,control,sex,annealing,1.7,,50.0,15.0
18582,control,sex,annealing,1.7,,50.0,14.0
18583,control,sex,annealing,1.7,,50.0,45.0
18584,control,sex,annealing,1.7,,75.0,20.0
18585,control,sex,annealing,1.7,,50.0,50.0
18586,control,sex,annealing,1.7,,50.0,57.0
18587,control,sex,annealing,1.7,,50.0,56.0
18588,control,sex,annealing,1.7,,50.0,72.0
18589,control,sex,annealing,1.7,,50.0,52.0
18590,control,sex,annealing,1.7,,50.0,67.0
18591,control,sex,annealing,1.7,,50.0,62.0
18592,control,sex,annealing,1.7,,50.0,37.0
18593,control,sex,annealing,1.7,,44.0,37.0
18594,control,sex,annealing,1.7,,50.0,57.0
18595,control,sex,annealing,1.7,,50.0,34.0
18596,control,sex,annealing,1.7,,,33.0
18597,control,sex,annealing,1.7,,,27.0
18598,control,sex,annealing,1.7,,,
18599,control,sex,annealing,1.7,,,
18600,control,sex,annealing,1.8,73.0,50.0,50.0
18601,control,sex,annealing,1.8,25.0,50.0,65.0
18602,control,sex,annealing,1.8,45.0,50.0,65.0
18603,control,sex,annealing,1.8,60.0,50.0,20.0
18604,control,sex,annealing,1.8,60.0,56.0,30.0
18605,control,sex,annealing,1.8,47.0,50.0,2.0
18606,control,sex,annealing,1.8,42.0,50.0,11.0
18607,control,sex,annealing,1.8,45.0,50.0,55.0
18608,control,sex,annealing,1.8,45.0,50.0,49.0
18609,control,sex,annealing,1.8,45.0,50.0,4.0
18610,control,sex,annealing,1.8,73.0,50.0,50.0
18611,control,sex,annealing,1.8,73.0,50.0,34.0
18612,control,sex,annealing,1.8,50.0,50.0,25.0
18613,control,sex,annealing,1.8,27.0,50.0,63.0
18614,control,sex,annealing,1.8,45.0,50.0,53.0
18615,control,sex,annealing,1.8,73.0,50.0,23.0
18616,control,sex,annealing,1.8,70.0,50.0,50.0
18617,control,sex,annealing,1.8,50.0,50.0,50.0
18618,control,sex,annealing,1.8,60.0,50.0,50.0
18619,control,sex,annealing,1.8,70.0,50.0,86.0
18620,control,sex,annealing,1.8,30.0,50.0,70.0
18621,control,sex,annealing,1.8,87.0,50.0,42.0
18622,control,sex,annealing,1.8,36.0,50.0,50.0
18623,control,sex,annealing,1.8,54.0,60.0,49.0
18624,control,sex,annealing,1.8,45.0,60.0,95.0
18625,control,sex,annealing,1.8,73.0,50.0,40.0
18626,control,sex,annealing,1.8,81.0,50.0,22.0
18627,control,sex,annealing,1.8,77.0,50.0,48.0
18628,control,sex,annealing,1.8,77.0,50.0,15.0
18629,control,sex,annealing,1.8,72.0,50.0,85.0
18630,control,sex,annealing,1.8,60.0,50.0,18.0
18631,control,sex,annealing,1.8,73.0,50.0,74.0
18632,control,sex,annealing,1.8,73.0,50.0,47.0
18633,control,sex,annealing,1.8,55.0,50.0,19.0
18634,control,sex,annealing,1.8,75.0,60.0,35.0
18635,control,sex,annealing,1.8,73.0,50.0,41.0
18636,control,sex,annealing,1.8,75.0,50.0,11.0
18637,control,sex,annealing,1.8,60.0,35.0,47.0
18638,control,sex,annealing,1.8,73.0,50.0,37.0
18639,control,sex,annealing,1.8,73.0,50.0,57.0
18640,control,sex,annealing,1.8,88.0,50.0,57.0
18641,control,sex,annealing,1.8,70.0,45.0,27.0
18642,control,sex,annealing,1.8,66.0,50.0,52.0
18643,control,sex,annealing,1.8,75.0,50.0,83.0
18644,control,sex,annealing,1.8,73.0,50.0,81.0
18645,control,sex,annealing,1.8,30.0,75.0,81.0
18646,control,sex,annealing,1.8,73.0,50.0,45.0
18647,control,sex,annealing,1.8,73.0,50.0,56.0
18648,control,sex,annealing,1.8,75.0,50.0,45.0
18649,control,sex,annealing,1.8,75.0,50.0,23.0
18650,control,sex,annealing,1.8,80.0,50.0,34.0
18651,control,sex,annealing,1.8,25.0,30.0,59.0
18652,control,sex,annealing,1.8,73.0,45.0,61.0
18653,control,sex,annealing,1.8,78.0,50.0,38.0
18654,control,sex,annealing,1.8,73.0,50.0,20.0
18655,control,sex,annealing,1.8,75.0,50.0,45.0
18656,control,sex,annealing,1.8,73.0,50.0,36.0
18657,control,sex,annealing,1.8,60.0,55.0,37.0
18658,control,sex,annealing,1.8,73.0,50.0,30.0
18659,control,sex,annealing,1.8,75.0,50.0,53.0
18660,control,sex,annealing,1.8,,50.0,19.0
18661,control,sex,annealing,1.8,,30.0,37.0
18662,control,sex,annealing,1.8,,50.0,50.0
18663,control,sex,annealing,1.8,,50.0,23.0
18664,control,sex,annealing,1.8,,53.0,82.0
18665,control,sex,annealing,1.8,,50.0,9.0
18666,control,sex,annealing,1.8,,50.0,25.0
18667,control,sex,annealing,1.8,,50.0,24.0
18668,control,sex,annealing,1.8,,50.0,58.0
18669,control,sex,annealing,1.8,,50.0,52.0
18670,control,sex,annealing,1.8,,50.0,60.0
18671,control,sex,annealing,1.8,,50.0,25.0
18672,control,sex,annealing,1.8,,50.0,53.0
18673,control,sex,annealing,1.8,,50.0,58.0
18674,control,sex,annealing,1.8,,50.0,33.0
18675,control,sex,annealing,1.8,,50.0,42.0
18676,control,sex,annealing,1.8,,50.0,75.0
18677,control,sex,annealing,1.8,,50.0,37.0
18678,control,sex,annealing,1.8,,50.0,27.0
18679,control,sex,annealing,1.8,,50.0,0.0
18680,control,sex,annealing,1.8,,50.0,30.0
18681,control,sex,annealing,1.8,,50.0,72.0
18682,control,sex,annealing,1.8,,50.0,78.0
18683,control,sex,annealing,1.8,,50.0,50.0
18684,control,sex,annealing,1.8,,50.0,5.0
18685,control,sex,annealing,1.8,,46.0,62.0
18686,control,sex,annealing,1.8,,50.0,73.0
18687,control,sex,annealing,1.8,,50.0,72.0
18688,control,sex,annealing,1.8,,50.0,72.0
18689,control,sex,annealing,1.8,,50.0,23.0
18690,control,sex,annealing,1.8,,50.0,37.0
18691,control,sex,annealing,1.8,,50.0,59.0
18692,control,sex,annealing,1.8,,50.0,55.0
18693,control,sex,annealing,1.8,,,40.0
18694,control,sex,annealing,1.8,,,33.0
18695,control,sex,annealing,1.8,,,76.0
18696,control,sex,annealing,1.8,,,
18697,control,sex,annealing,1.8,,,
18698,control,sex,annealing,1.8,,,
18699,control,sex,annealing,1.8,,,
18700,control,sex,annealing,1.9,70.0,50.0,25.0
18701,control,sex,annealing,1.9,35.0,50.0,59.0
18702,control,sex,annealing,1.9,74.0,50.0,25.0
18703,control,sex,annealing,1.9,75.0,50.0,28.0
18704,control,sex,annealing,1.9,73.0,50.0,45.0
18705,control,sex,annealing,1.9,70.0,67.0,20.0
18706,control,sex,annealing,1.9,26.0,50.0,72.0
18707,control,sex,annealing,1.9,70.0,50.0,43.0
18708,control,sex,annealing,1.9,60.0,50.0,53.0
18709,control,sex,annealing,1.9,70.0,50.0,70.0
18710,control,sex,annealing,1.9,45.0,50.0,86.0
18711,control,sex,annealing,1.9,64.0,50.0,1.0
18712,control,sex,annealing,1.9,42.0,50.0,38.0
18713,control,sex,annealing,1.9,45.0,57.0,42.0
18714,control,sex,annealing,1.9,60.0,50.0,37.0
18715,control,sex,annealing,1.9,73.0,50.0,48.0
18716,control,sex,annealing,1.9,30.0,50.0,62.0
18717,control,sex,annealing,1.9,45.0,50.0,69.0
18718,control,sex,annealing,1.9,73.0,50.0,28.0
18719,control,sex,annealing,1.9,45.0,50.0,50.0
18720,control,sex,annealing,1.9,74.0,50.0,54.0
18721,control,sex,annealing,1.9,45.0,50.0,40.0
18722,control,sex,annealing,1.9,76.0,50.0,20.0
18723,control,sex,annealing,1.9,60.0,50.0,73.0
18724,control,sex,annealing,1.9,33.0,50.0,75.0
18725,control,sex,annealing,1.9,73.0,49.0,57.0
18726,control,sex,annealing,1.9,70.0,50.0,37.0
18727,control,sex,annealing,1.9,70.0,50.0,30.0
18728,control,sex,annealing,1.9,73.0,50.0,35.0
18729,control,sex,annealing,1.9,60.0,50.0,78.0
18730,control,sex,annealing,1.9,73.0,52.0,44.0
18731,control,sex,annealing,1.9,45.0,52.0,30.0
18732,control,sex,annealing,1.9,72.0,50.0,63.0
18733,control,sex,annealing,1.9,60.0,50.0,71.0
18734,control,sex,annealing,1.9,32.0,50.0,63.0
18735,control,sex,annealing,1.9,45.0,50.0,46.0
18736,control,sex,annealing,1.9,70.0,38.0,87.0
18737,control,sex,annealing,1.9,73.0,50.0,44.0
18738,control,sex,annealing,1.9,36.0,50.0,34.0
18739,control,sex,annealing,1.9,50.0,50.0,53.0
18740,control,sex,annealing,1.9,75.0,50.0,92.0
18741,control,sex,annealing,1.9,75.0,45.0,42.0
18742,control,sex,annealing,1.9,74.0,50.0,50.0
18743,control,sex,annealing,1.9,68.0,75.0,57.0
18744,control,sex,annealing,1.9,71.0,50.0,75.0
18745,control,sex,annealing,1.9,40.0,50.0,37.0
18746,control,sex,annealing,1.9,72.0,53.0,75.0
18747,control,sex,annealing,1.9,45.0,50.0,43.0
18748,control,sex,annealing,1.9,73.0,50.0,74.0
18749,control,sex,annealing,1.9,32.0,50.0,50.0
18750,control,sex,annealing,1.9,73.0,50.0,43.0
18751,control,sex,annealing,1.9,75.0,50.0,63.0
18752,control,sex,annealing,1.9,73.0,50.0,50.0
18753,control,sex,annealing,1.9,74.0,50.0,85.0
18754,control,sex,annealing,1.9,75.0,50.0,28.0
18755,control,sex,annealing,1.9,54.0,50.0,37.0
18756,control,sex,annealing,1.9,75.0,50.0,9.0
18757,control,sex,annealing,1.9,50.0,50.0,51.0
18758,control,sex,annealing,1.9,75.0,50.0,69.0
18759,control,sex,annealing,1.9,37.0,50.0,14.0
18760,control,sex,annealing,1.9,70.0,50.0,75.0
18761,control,sex,annealing,1.9,45.0,50.0,50.0
18762,control,sex,annealing,1.9,66.0,60.0,63.0
18763,control,sex,annealing,1.9,,50.0,92.0
18764,control,sex,annealing,1.9,,55.0,60.0
18765,control,sex,annealing,1.9,,50.0,57.0
18766,control,sex,annealing,1.9,,55.0,17.0
18767,control,sex,annealing,1.9,,54.0,50.0
18768,control,sex,annealing,1.9,,50.0,30.0
18769,control,sex,annealing,1.9,,50.0,38.0
18770,control,sex,annealing,1.9,,53.0,45.0
18771,control,sex,annealing,1.9,,30.0,77.0
18772,control,sex,annealing,1.9,,37.0,75.0
18773,control,sex,annealing,1.9,,50.0,0.0
18774,control,sex,annealing,1.9,,50.0,51.0
18775,control,sex,annealing,1.9,,50.0,69.0
18776,control,sex,annealing,1.9,,62.0,42.0
18777,control,sex,annealing,1.9,,57.0,67.0
18778,control,sex,annealing,1.9,,50.0,37.0
18779,control,sex,annealing,1.9,,50.0,50.0
18780,control,sex,annealing,1.9,,50.0,20.0
18781,control,sex,annealing,1.9,,50.0,76.0
18782,control,sex,annealing,1.9,,50.0,75.0
18783,control,sex,annealing,1.9,,50.0,70.0
18784,control,sex,annealing,1.9,,50.0,78.0
18785,control,sex,annealing,1.9,,50.0,38.0
18786,control,sex,annealing,1.9,,50.0,50.0
18787,control,sex,annealing,1.9,,55.0,86.0
18788,control,sex,annealing,1.9,,50.0,75.0
18789,control,sex,annealing,1.9,,50.0,50.0
18790,control,sex,annealing,1.9,,50.0,85.0
18791,control,sex,annealing,1.9,,50.0,85.0
18792,control,sex,annealing,1.9,,45.0,45.0
18793,control,sex,annealing,1.9,,50.0,57.0
18794,control,sex,annealing,1.9,,50.0,67.0
18795,control,sex,annealing,1.9,,,60.0
18796,control,sex,annealing,1.9,,,35.0
18797,control,sex,annealing,1.9,,,
18798,control,sex,annealing,1.9,,,
18799,control,sex,annealing,1.9,,,
18800,control,sex,annealing,2.0,75.0,50.0,62.0
18801,control,sex,annealing,2.0,45.0,50.0,65.0
18802,control,sex,annealing,2.0,55.0,70.0,65.0
18803,control,sex,annealing,2.0,73.0,50.0,63.0
18804,control,sex,annealing,2.0,45.0,50.0,7.0
18805,control,sex,annealing,2.0,70.0,50.0,45.0
18806,control,sex,annealing,2.0,70.0,50.0,36.0
18807,control,sex,annealing,2.0,72.0,70.0,15.0
18808,control,sex,annealing,2.0,60.0,50.0,56.0
18809,control,sex,annealing,2.0,36.0,50.0,57.0
18810,control,sex,annealing,2.0,42.0,50.0,27.0
18811,control,sex,annealing,2.0,73.0,55.0,15.0
18812,control,sex,annealing,2.0,75.0,50.0,40.0
18813,control,sex,annealing,2.0,33.0,50.0,37.0
18814,control,sex,annealing,2.0,75.0,50.0,50.0
18815,control,sex,annealing,2.0,70.0,50.0,50.0
18816,control,sex,annealing,2.0,73.0,50.0,74.0
18817,control,sex,annealing,2.0,73.0,40.0,25.0
18818,control,sex,annealing,2.0,75.0,50.0,73.0
18819,control,sex,annealing,2.0,72.0,50.0,45.0
18820,control,sex,annealing,2.0,73.0,60.0,42.0
18821,control,sex,annealing,2.0,73.0,50.0,65.0
18822,control,sex,annealing,2.0,70.0,66.0,38.0
18823,control,sex,annealing,2.0,80.0,50.0,50.0
18824,control,sex,annealing,2.0,75.0,50.0,13.0
18825,control,sex,annealing,2.0,45.0,55.0,64.0
18826,control,sex,annealing,2.0,75.0,50.0,89.0
18827,control,sex,annealing,2.0,73.0,50.0,89.0
18828,control,sex,annealing,2.0,73.0,50.0,58.0
18829,control,sex,annealing,2.0,75.0,40.0,18.0
18830,control,sex,annealing,2.0,62.0,55.0,73.0
18831,control,sex,annealing,2.0,72.0,50.0,15.0
18832,control,sex,annealing,2.0,72.0,50.0,45.0
18833,control,sex,annealing,2.0,73.0,50.0,55.0
18834,control,sex,annealing,2.0,75.0,50.0,56.0
18835,control,sex,annealing,2.0,45.0,50.0,37.0
18836,control,sex,annealing,2.0,45.0,50.0,63.0
18837,control,sex,annealing,2.0,74.0,68.0,59.0
18838,control,sex,annealing,2.0,73.0,74.0,45.0
18839,control,sex,annealing,2.0,89.0,50.0,36.0
18840,control,sex,annealing,2.0,73.0,50.0,10.0
18841,control,sex,annealing,2.0,73.0,50.0,20.0
18842,control,sex,annealing,2.0,20.0,50.0,23.0
18843,control,sex,annealing,2.0,73.0,55.0,45.0
18844,control,sex,annealing,2.0,73.0,55.0,43.0
18845,control,sex,annealing,2.0,40.0,50.0,46.0
18846,control,sex,annealing,2.0,60.0,50.0,53.0
18847,control,sex,annealing,2.0,80.0,42.0,50.0
18848,control,sex,annealing,2.0,75.0,50.0,12.0
18849,control,sex,annealing,2.0,73.0,50.0,65.0
18850,control,sex,annealing,2.0,75.0,50.0,47.0
18851,control,sex,annealing,2.0,70.0,50.0,43.0
18852,control,sex,annealing,2.0,42.0,50.0,57.0
18853,control,sex,annealing,2.0,77.0,50.0,71.0
18854,control,sex,annealing,2.0,73.0,50.0,60.0
18855,control,sex,annealing,2.0,73.0,50.0,50.0
18856,control,sex,annealing,2.0,78.0,50.0,42.0
18857,control,sex,annealing,2.0,70.0,50.0,57.0
18858,control,sex,annealing,2.0,70.0,50.0,42.0
18859,control,sex,annealing,2.0,72.0,50.0,76.0
18860,control,sex,annealing,2.0,80.0,55.0,25.0
18861,control,sex,annealing,2.0,75.0,35.0,38.0
18862,control,sex,annealing,2.0,62.0,70.0,65.0
18863,control,sex,annealing,2.0,45.0,36.0,11.0
18864,control,sex,annealing,2.0,50.0,50.0,55.0
18865,control,sex,annealing,2.0,73.0,50.0,52.0
18866,control,sex,annealing,2.0,73.0,50.0,32.0
18867,control,sex,annealing,2.0,30.0,25.0,46.0
18868,control,sex,annealing,2.0,75.0,40.0,45.0
18869,control,sex,annealing,2.0,73.0,50.0,25.0
18870,control,sex,annealing,2.0,60.0,50.0,10.0
18871,control,sex,annealing,2.0,75.0,50.0,25.0
18872,control,sex,annealing,2.0,,47.0,18.0
18873,control,sex,annealing,2.0,,50.0,58.0
18874,control,sex,annealing,2.0,,50.0,25.0
18875,control,sex,annealing,2.0,,55.0,15.0
18876,control,sex,annealing,2.0,,50.0,56.0
18877,control,sex,annealing,2.0,,51.0,42.0
18878,control,sex,annealing,2.0,,50.0,78.0
18879,control,sex,annealing,2.0,,50.0,57.0
18880,control,sex,annealing,2.0,,41.0,76.0
18881,control,sex,annealing,2.0,,50.0,33.0
18882,control,sex,annealing,2.0,,52.0,20.0
18883,control,sex,annealing,2.0,,50.0,90.0
18884,control,sex,annealing,2.0,,50.0,60.0
18885,control,sex,annealing,2.0,,49.0,70.0
18886,control,sex,annealing,2.0,,50.0,37.0
18887,control,sex,annealing,2.0,,50.0,38.0
18888,control,sex,annealing,2.0,,50.0,75.0
18889,control,sex,annealing,2.0,,,64.0
18890,control,sex,annealing,2.0,,,56.0
18891,control,sex,annealing,2.0,,,46.0
18892,control,sex,annealing,2.0,,,
18893,control,sex,annealing,2.0,,,
18894,control,sex,annealing,2.0,,,
18895,control,sex,annealing,2.0,,,
18896,control,sex,annealing,2.0,,,
18897,control,sex,annealing,2.0,,,
18898,control,sex,annealing,2.0,,,
18899,control,sex,annealing,2.0,,,
18900,cc,alien,top_p_var,0.01,70.0,100.0,50.0
18901,cc,alien,top_p_var,0.01,70.0,100.0,50.0
18902,cc,alien,top_p_var,0.01,70.0,100.0,50.0
18903,cc,alien,top_p_var,0.01,70.0,100.0,50.0
18904,cc,alien,top_p_var,0.01,70.0,100.0,50.0
18905,cc,alien,top_p_var,0.01,70.0,100.0,50.0
18906,cc,alien,top_p_var,0.01,70.0,100.0,50.0
18907,cc,alien,top_p_var,0.01,70.0,100.0,50.0
18908,cc,alien,top_p_var,0.01,70.0,100.0,50.0
18909,cc,alien,top_p_var,0.01,70.0,100.0,50.0
18910,cc,alien,top_p_var,0.01,70.0,100.0,50.0
18911,cc,alien,top_p_var,0.01,70.0,100.0,50.0
18912,cc,alien,top_p_var,0.01,70.0,100.0,50.0
18913,cc,alien,top_p_var,0.01,70.0,100.0,50.0
18914,cc,alien,top_p_var,0.01,70.0,100.0,50.0
18915,cc,alien,top_p_var,0.01,70.0,100.0,50.0
18916,cc,alien,top_p_var,0.01,70.0,100.0,50.0
18917,cc,alien,top_p_var,0.01,70.0,100.0,50.0
18918,cc,alien,top_p_var,0.01,70.0,100.0,50.0
18919,cc,alien,top_p_var,0.01,70.0,100.0,50.0
18920,cc,alien,top_p_var,0.01,70.0,100.0,50.0
18921,cc,alien,top_p_var,0.01,70.0,100.0,50.0
18922,cc,alien,top_p_var,0.01,70.0,100.0,50.0
